,PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,Unnamed: 8
8097,LS23703828,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,25/03/2020,0.0,0.0,
8098,LS2370384A,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,18/03/2020,25.0,0.0,
8099,LS23703850,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,86 BEYOND THE BAY MARKINGS                        ,50,06/03/2020,25.0,0.0,
8100,LS23703850,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,86 BEYOND THE BAY MARKINGS                        ,50,09/03/2020,25.0,0.0,
8101,LS2440285A,06/03/2020,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/03/2020,25.0,0.0,
8102,LS24402860,06/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2020,25.0,0.0,
8103,LS24402882,06/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2020,0.0,83.0,
8104,LS25600134,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2020,0.0,0.0,
8105,LS25600134,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/03/2020,0.0,0.0,
8106,LS25600156,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2020,50.0,0.0,
8107,LS14482499,06/03/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,06/03/2020,0.0,0.0,
8108,LS14482499,06/03/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,09/03/2020,0.0,0.0,
8109,LS17700778,06/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2020,25.0,0.0,
8110,LS17700789,06/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2020,0.0,83.0,
8111,LS1770079A,06/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2020,0.0,75.0,
8112,LS17700814,06/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2020,25.0,0.0,
8113,LS20302740,06/03/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,06/03/2020,25.0,0.0,
8114,LS20601107,06/03/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/03/2020,25.0,0.0,
8115,LS20601129,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,0.0,
8116,LS2060113A,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/03/2020,25.0,0.0,
8117,LS21702879,06/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2020,0.0,0.0,
8118,LS2170288A,06/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2020,25.0,0.0,
8119,LS2170288A,06/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2020,25.0,0.0,
8120,LS22800705,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,31/03/2020,0.0,0.0,
8121,LS2280075A,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/03/2020,25.0,0.0,
8122,LS22800771,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/03/2020,0.0,0.0,
8123,LS22800782,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/03/2020,0.0,50.0,
8124,LS22800793,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/03/2020,25.0,0.0,
8125,LS22800793,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/03/2020,25.0,0.0,
8126,LS22800807,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/03/2020,25.0,0.0,
8127,LS22800829,06/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/03/2020,25.0,0.0,
8128,LS23501233,06/03/2020,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,10/03/2020,35.0,0.0,
8129,LS23703839,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,06/03/2020,25.0,0.0,
8130,LS23703839,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,15/03/2020,25.0,0.0,
8131,LS2370384A,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,06/03/2020,25.0,0.0,
8132,LS2370384A,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,19/03/2020,25.0,0.0,
8133,LS23703883,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,06/03/2020,25.0,0.0,
8134,LS23703883,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,09/03/2020,25.0,0.0,
8135,LS23703894,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,06/03/2020,25.0,0.0,
8136,LS23703894,06/03/2020,CROSSLEY STREET CP - WETHERBY                               ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,12/03/2020,25.0,0.0,
8137,LS2440285A,06/03/2020,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/03/2020,25.0,0.0,
8138,LS2440285A,06/03/2020,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/03/2020,25.0,0.0,
8139,LS24402860,06/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/03/2020,25.0,0.0,
8140,LS24402871,06/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2020,25.0,0.0,
8141,LS24402871,06/03/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2020,25.0,0.0,
8142,LS25600145,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2020,0.0,83.0,
8143,LS25600167,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2020,50.0,0.0,
8144,LS25600167,06/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/03/2020,50.0,0.0,
8145,LS05256171,07/03/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/03/2020,25.0,0.0,
8146,LS14482546,07/03/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/03/2020,0.0,0.0,
8147,LS14482590,07/03/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/03/2020,25.0,0.0,
8148,LS14482604,07/03/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/03/2020,25.0,0.0,
8149,LS14482615,07/03/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/03/2020,25.0,0.0,
8150,LS17201031,07/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/03/2020,0.0,50.0,
8151,LS17201053,07/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/03/2020,25.0,0.0,
8152,LS17201053,07/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/03/2020,25.0,0.0,
8153,LS17201064,07/03/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/03/2020,25.0,0.0,
8154,LS17201133,07/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,08/03/2020,25.0,0.0,
8155,LS18401149,07/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/03/2020,0.0,0.0,
8156,LS1840115A,07/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/03/2020,0.0,0.0,
8157,LS18401160,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/03/2020,75.0,0.0,
8158,LS18401171,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/03/2020,25.0,0.0,
8159,LS18401171,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2020,25.0,0.0,
8160,LS18401182,07/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,25/03/2020,50.0,0.0,
8161,LS18401193,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/03/2020,25.0,0.0,
8162,LS18401207,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/03/2020,0.0,0.0,
8163,LS18401218,07/03/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/03/2020,25.0,0.0,
8164,LS18401229,07/03/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/03/2020,25.0,0.0,
