PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS12567182,25/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS12567182,25/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS11562467,25/01/2020,COURTHOUSE STREET CP - OTLEY,82 AFTER EXPIRY IN P+D CAR PARK,50,08/04/2020,50,0,
LS12567171,25/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS01812273,26/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,0,
LS01812273,26/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/05/2020,0,0,
LS14655757,26/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS01812309,26/01/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/04/2020,0,0,
LS14655757,26/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS00314485,27/01/2020,PUDSEY CIVIC HALL CP - PUDSEY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,0,83,
LS11562660,27/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,83,0,
LS14872595,27/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/04/2020,0,0,
LS00314485,27/01/2020,PUDSEY CIVIC HALL CP - PUDSEY,73 PARKED WITHOUT PAYMENT,50,05/06/2020,0,83,
LS11562547,27/01/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/04/2020,0,0,
LS11562660,27/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,83,0,
LS12469048,27/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS14655917,27/01/2020,OATLAND GREEN CP - SHEEPSCAR                                ,86 BEYOND THE BAY MARKINGS                        ,50,09/04/2020,0,0,
LS14655972,27/01/2020,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,07/04/2020,0,0,
LS06767256,28/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS0676729A,28/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,0,
LS14656013,28/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/05/2020,83,0,
LS14656013,28/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,05/06/2020,83,0,
LS14656024,28/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/05/2020,0,0,
LS14656024,28/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,28/05/2020,0,0,
LS14872686,28/01/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/04/2020,50,0,
LS06767256,28/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS0676729A,28/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/06/2020,0,0,
LS09955911,28/01/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/04/2020,0,0,
LS14656013,28/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,30/06/2020,83,0,
LS01812400,29/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,83,0,
LS01812400,29/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,83,0,
LS06454192,29/01/2020,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,13/05/2020,0,83,
LS06767788,29/01/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS12263111,29/01/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS12263111,29/01/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS14656330,29/01/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/06/2020,0,0,
LS01812400,29/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/06/2020,83,0,
LS06454192,29/01/2020,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,05/06/2020,0,83,
LS06767788,29/01/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS14656330,29/01/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/06/2020,0,0,
LS12263494,30/01/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,83,0,
LS20503061,30/01/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,25,0,
LS20503061,30/01/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/06/2020,25,0,
LS20503061,30/01/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2020,25,0,
LS12263494,30/01/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/06/2020,83,0,
LS20502987,30/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,83,0,
LS20502987,30/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,83,0,
LS20503006,30/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,0,
LS17300714,31/01/2020,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/05/2020,75,0,
LS17300714,31/01/2020,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/06/2020,75,0,
LS17300736,31/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS17300736,31/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS05253093,31/01/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,14/04/2020,0,0,
LS06564893,31/01/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,13/05/2020,83,0,
LS06564893,31/01/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,05/06/2020,83,0,
LS06564893,31/01/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,24/06/2020,83,0,
LS12567579,31/01/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,13/05/2020,0,83,
LS12567579,31/01/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,05/06/2020,0,83,
LS17300714,31/01/2020,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,05/06/2020,75,0,
LS17300714,31/01/2020,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,08/06/2020,75,0,
LS07161189,01/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/04/2020,0,0,
LS22100317,01/02/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/06/2020,0,83,
LS24200243,01/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/06/2020,0,75,
LS24200276,01/02/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,15/04/2020,0,0,
LS24200323,01/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2020,0,0,
LS24200323,01/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/05/2020,0,0,
LS05253220,01/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS05253220,01/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS08574264,01/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,25,0,
LS08574264,01/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/05/2020,25,0,
LS08574264,01/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,25,0,
LS22100317,01/02/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,0,83,
LS24200243,01/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,0,75,
LS22100485,02/02/2020,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/04/2020,0,0,
LS07161509,03/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,25,0,
LS07161509,03/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/06/2020,25,0,
LS07161509,03/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/06/2020,25,0,
LS0716151A,03/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/05/2020,50,0,
LS09956856,03/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,25,0,
LS09956856,03/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/06/2020,25,0,
LS09956878,03/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/06/2020,25,0,
LS09956878,03/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/06/2020,25,0,
LS14478458,03/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS06768281,03/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,83,0,
LS06768281,03/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/06/2020,83,0,
LS06768281,03/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/06/2020,83,0,
LS06768292,03/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,75,0,
LS06768292,03/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/06/2020,75,0,
LS06768317,03/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/04/2020,25,0,
LS09956856,03/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/06/2020,25,0,
LS09956878,03/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,25,0,
LS09956878,03/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,25,0,
LS09956878,03/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/06/2020,25,0,
LS14478458,03/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS09956969,04/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS09956980,04/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/04/2020,0,0,
LS21600551,04/02/2020,CROSSLEY STREET CP - WETHERBY                               ,86 BEYOND THE BAY MARKINGS                        ,50,11/06/2020,0,83,
LS09956925,04/02/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/04/2020,25,0,
LS09956947,04/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,0,
LS09956969,04/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS21600551,04/02/2020,CROSSLEY STREET CP - WETHERBY                               ,86 BEYOND THE BAY MARKINGS                        ,50,14/05/2020,0,83,
LS22100645,04/02/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,14/05/2020,75,0,
LS22100645,04/02/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/05/2020,75,0,
LS17301218,05/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS17301182,05/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS17301182,05/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS17301218,05/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS06272038,06/02/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,01/06/2020,50,0,
LS17301411,06/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/06/2020,0,83,
LS17301422,06/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,0,83,
LS21800120,06/02/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,0,83,
LS06272049,06/02/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,01/04/2020,50,0,
LS17301411,06/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,0,83,
LS17301422,06/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/06/2020,0,83,
LS21800120,06/02/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/06/2020,0,83,
LS24400606,06/02/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,0,83,
LS24400606,06/02/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/06/2020,0,83,
LS07162057,07/02/2020,LEISURE CENTRE CP - PUDSEY                                  ,87 IN DISABLED BAY WITHOUT BADGE,70,13/05/2020,0,113,
LS14746058,07/02/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS14746058,07/02/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS07162057,07/02/2020,LEISURE CENTRE CP - PUDSEY                                  ,87 IN DISABLED BAY WITHOUT BADGE,70,05/06/2020,0,113,
LS23600472,08/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2020,0,83,
LS23600530,08/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/06/2020,0,83,
LS24800240,08/02/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,14/04/2020,0,0,
LS23600417,08/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS23600472,08/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/06/2020,0,83,
LS23600530,08/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,0,83,
LS06676886,09/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS06676897,09/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS06676922,09/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS24400945,09/02/2020,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,14/05/2020,0,83,
LS24400945,09/02/2020,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/06/2020,0,83,
LS24800353,09/02/2020,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/04/2020,50,0,
LS24800546,09/02/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/05/2020,25,0,
LS06676820,09/02/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/06/2020,0,83,
LS06676875,09/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS06676900,09/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS06676911,09/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS24800546,09/02/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,25,0,
LS0676869A,10/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS06768703,10/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS06768725,10/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS07584127,10/02/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,20/05/2020,75,0,
LS1474623A,10/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS24800794,10/02/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,11/06/2020,0,113,
LS06768714,10/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS06768736,10/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS06768769,10/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/04/2020,0,0,
LS07584127,10/02/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,13/05/2020,75,0,
LS07584229,10/02/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS07584229,10/02/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS1474623A,10/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS14746240,10/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,0,
LS24800794,10/02/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,14/05/2020,0,113,
LS07584284,11/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,83,0,
LS07584284,11/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/06/2020,83,0,
LS0758431A,11/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/05/2020,75,0,
LS21800379,11/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/04/2020,0,0,
LS07584284,11/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,83,0,
LS0758431A,11/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,75,0,
LS07584331,11/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,75,
LS2210123A,12/02/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/06/2020,83,0,
LS21700920,12/02/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS2210123A,12/02/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,83,0,
LS06677390,13/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/06/2020,75,0,
LS24401416,13/02/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,0,83,
LS06677390,13/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,75,0,
LS24401416,13/02/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/06/2020,0,83,
LS06454556,14/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/04/2020,25,0,
LS12568742,14/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/04/2020,0,0,
LS12568866,14/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,75,0,
LS12568866,14/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/06/2020,75,0,
LS12568866,14/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,75,0,
LS12568866,14/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/06/2020,75,0,
LS17103542,14/02/2020,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,01/06/2020,50,0,
LS2140117A,15/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/06/2020,50,0,
LS21401180,15/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/06/2020,0,83,
LS24801039,15/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/06/2020,0,83,
LS21401180,15/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,0,83,
LS24801039,15/02/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/05/2020,0,83,
LS24801196,15/02/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/04/2020,0,0,
LS18601523,16/02/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,83,0,
LS18601523,16/02/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,83,0,
LS18601523,16/02/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/06/2020,83,0,
LS24801742,16/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/04/2020,0,0,
LS18303456,17/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,75,0,
LS18303456,17/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,31/05/2020,75,0,
LS20600807,17/02/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/04/2020,0,0,
LS23701221,17/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS23701254,17/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/04/2020,0,0,
LS07584681,18/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/04/2020,0,0,
LS07584706,18/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/06/2020,0,83,
LS18601807,18/02/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/05/2020,0,83,
LS18601807,18/02/2020,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,05/06/2020,0,83,
LS18601818,18/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/04/2020,0,0,
LS07584706,18/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/05/2020,0,83,
LS14481270,18/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/04/2020,50,0,
LS14481328,18/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/04/2020,50,0,
LS17104013,18/02/2020,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,15/05/2020,50,0,
LS22101546,18/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/04/2020,0,0,
LS06565546,19/02/2020,HIGH STREET CP - MORLEY                                     ,86 BEYOND THE BAY MARKINGS                        ,50,07/04/2020,0,0,
LS21800696,19/02/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/05/2020,83,0,
LS23701742,19/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/06/2020,83,0,
LS23701866,19/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/04/2020,25,0,
LS23701877,19/02/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/05/2020,75,0,
LS18601884,19/02/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/04/2020,0,0,
LS20301588,19/02/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS20301588,19/02/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
